,seed,upsampler,downsampler,up_class_ratio,down_vs_up_ratio,final_class_ratio,train_mcc,val_mcc,train_bal_acc,val_bal_acc
174,2,ADASYN,RandomUnderSampler,0.4,1.75,0.7000000000000001,0.8625681547530671,0.48526603212636044,0.9991635078632228,0.7876308518008381
175,2,ADASYN,RandomUnderSampler,0.4,2,0.8,0.8212288329319843,0.48742107064194745,0.9988258885418636,0.7875045036492218
176,2,SVMSMOTE,RandomUnderSampler,0.01,1,0.01,1.0,0.5375095879047823,1.0,0.7717704335656086
177,2,SVMSMOTE,RandomUnderSampler,0.01,1.25,0.0125,0.946853369574787,0.5090882419285214,0.9997178112736134,0.7710688775512277
178,2,SVMSMOTE,RandomUnderSampler,0.01,1.5,0.015,0.9023382354076215,0.49361374713605255,0.9994456996368093,0.7831254104465455
179,2,SVMSMOTE,RandomUnderSampler,0.01,1.75,0.0175,0.8660585757792149,0.48004542109338894,0.9991887028725799,0.779004487399946
180,2,SVMSMOTE,RandomUnderSampler,0.01,2,0.02,0.8163820691806416,0.46857977719587324,0.9987754949680829,0.7746308233646059
181,2,SVMSMOTE,RandomUnderSampler,0.05,1,0.05,1.0,0.5769018447386338,1.0,0.8008967939041817
182,2,SVMSMOTE,RandomUnderSampler,0.05,1.25,0.0625,0.9339861089497445,0.5106424059514645,0.9996422252298084,0.7756146008597004
183,2,SVMSMOTE,RandomUnderSampler,0.05,1.5,0.07500000000000001,0.9089361753633636,0.44963414242487143,0.9994860100266075,0.7583176472576383
184,2,SVMSMOTE,RandomUnderSampler,0.05,1.75,0.08750000000000001,0.8604607205704677,0.47630510810123017,0.9991483904513151,0.7875502228953756
185,2,SVMSMOTE,RandomUnderSampler,0.05,2,0.1,0.8156738829345958,0.44309369729908415,0.998780536560074,0.7741215122859554
186,2,SVMSMOTE,RandomUnderSampler,0.1,1,0.1,1.0,0.48657106944294515,1.0,0.7507556973819411
187,2,SVMSMOTE,RandomUnderSampler,0.1,1.25,0.125,0.9449162795761996,0.5080905271313869,0.9997077324064969,0.7716750725387974
188,2,SVMSMOTE,RandomUnderSampler,0.1,1.5,0.15000000000000002,0.8980652726987726,0.4814595662425596,0.9994154640511942,0.7832571796408601
189,2,SVMSMOTE,RandomUnderSampler,0.1,1.75,0.17500000000000002,0.8463469730862736,0.4421354607916864,0.9990375290074371,0.7704951641343389
190,2,SVMSMOTE,RandomUnderSampler,0.1,2,0.2,0.8269361983628741,0.4341721705998519,0.9988762775448448,0.7618486343824434
191,2,SVMSMOTE,RandomUnderSampler,0.2,1,0.2,1.0,0.49670212494430144,1.0,0.742997584098329
192,2,SVMSMOTE,RandomUnderSampler,0.2,1.25,0.25,0.9416033970375148,0.5390182266767539,0.9996875759419313,0.784169659620737
193,2,SVMSMOTE,RandomUnderSampler,0.2,1.5,0.30000000000000004,0.9005378537302947,0.4636839952254891,0.9994305809552351,0.7631455798598679
194,2,SVMSMOTE,RandomUnderSampler,0.2,1.75,0.35000000000000003,0.8550145508917399,0.44428032081290453,0.9991080792997169,0.7665959340168916
